Sample_Index,col0,col1
1511,-14843,-19363
1512,-24769,-8249
1513,-28311,3709
1514,-21894,9672
1515,-18463,16977
1516,-13305,25094
1517,-2378,27120
1518,3510,24988
1519,10356,22357
1520,23007,15896
1521,26775,1481
1522,22992,-13488
1523,18844,-21335
1524,4401,-25111
1525,-16000,-19928
1526,-25145,-2124
1527,-20853,14007
1528,-7151,22667
1529,10097,26275
1530,22726,17446
1531,28162,-1029
1532,22522,-16550
1533,5268,-25064
1534,-13530,-21433
1535,-23421,-1788
1536,-13347,19882
1537,13384,22192
1538,24889,1764
1539,5395,-19106
1540,-19177,-15436
1541,-23620,8302
1542,-8896,23220
1543,11878,18008
1544,25926,5606
1545,22850,-10474
1546,448,-24831
1547,-23086,-15257
1548,-24064,11774
1549,-3975,23945
1550,16981,14459
1551,20330,-6647
1552,-26,-22052
1553,-22751,-7802
1554,-18517,22198
1555,6854,29353
1556,25054,10532
1557,23239,-13183
1558,4202,-24328
1559,-17638,-13124
1560,-21163,9334
1561,-4635,23310
1562,14743,19370
1563,20631,-3812
1564,2302,-23422
1565,-22029,-7856
1566,-14585,22030
1567,14134,19053
1568,22298,-8636
1569,8749,-24701
1570,-9488,-23647
1571,-23891,-7887
1572,-16386,16587
1573,9706,22443
1574,22533,1612
1575,11292,-20637
1576,-11459,-21792
1577,-24408,2409
1578,-7208,25865
1579,20761,14700
1580,20053,-15590
1581,-4923,-26117
1582,-23270,-14756
1583,-24087,3045
1584,-11571,20487
1585,8242,25001
1586,24247,6841
1587,19756,-17726
1588,-6328,-24474
1589,-26066,-10109
1590,-18252,12529
1591,5847,21282
1592,22130,1139
1593,13180,-23230
1594,-12201,-21307
1595,-25357,-4224
1596,-19331,11262
1597,-4638,21525
1598,13809,16921
1599,24753,339
1600,18706,-15939
1601,1341,-25814
1602,-16900,-16416
1603,-21848,8905
1604,-6578,22622
1605,15641,16762
1606,25931,1173
1607,15148,-17013
1608,-6335,-25861
1609,-20100,-19891
1610,-24365,-4788
1611,-18810,14157
1612,427,25041
1613,18328,16733
1614,21406,-4412
1615,8966,-21492
1616,-18236,-17787
1617,-33604,6264
1618,-10556,24379
1619,20327,15318
1620,21079,-12055
1621,2668,-30686
1622,-13525,-22722
1623,-20437,572
1624,-13737,18720
1625,3092,25518
1626,18540,14117
1627,18981,-13349
1628,-2404,-27117
1629,-26355,-9639
1630,-22055,17815
1631,6662,24595
1632,23303,4355
1633,13696,-17866
1634,-2392,-22768
1635,-15385,-16764
1636,-26240,-177
1637,-21561,22603
1638,-379,27643
1639,17847,14268
1640,23172,-1141
1641,11409,-17092
1642,-12386,-21544
1643,-23292,-133
1644,-10919,26211
1645,9780,28444
1646,24566,9386
1647,25689,-10319
1648,15909,-22308
1649,4444,-27160
1650,-7928,-23659
1651,-18890,-17013
1652,-23052,-8508
1653,-23141,7577
1654,-17105,21249
1655,-469,23797
1656,16205,21295
1657,23142,9912
1658,22621,-10864
1659,14852,-25373
1660,2214,-27365
1661,-6549,-22756
1662,-12353,-18324
1663,-20566,-14316
1664,-26256,-5512
1665,-25212,3108
1666,-21209,9259
1667,-16707,19763
1668,-9618,26718
1669,2159,25308
1670,14667,24888
1671,22481,21245
1672,27041,11502
1673,28244,7092
1674,25124,8102
1675,25062,7279
1676,28309,4559
1677,27581,1758
1678,27102,-346
1679,28259,-3229
1680,25439,-6804
1681,24893,-9714
1682,26295,-14981
1683,19108,-20729
1684,9879,-22782
1685,4277,-25182
1686,-2445,-27329
1687,-3873,-26372
1688,-2371,-27729
1689,-7227,-29303
1690,-7379,-27219
1691,-4374,-27660
1692,-12327,-26584
1693,-18376,-18951
1694,-16983,-14039
1695,-22791,-8672
1696,-28580,3962
1697,-23247,12580
1698,-15909,15830
1699,-13690,20276
1700,-12760,20765
1701,-7297,20895
1702,-2832,25418
1703,-6798,25996
1704,-6319,24545
1705,3626,25870
1706,7080,24695
1707,6524,22554
1708,13832,19898
1709,22205,11457
1710,24944,2037
1711,24528,-4496
1712,23631,-11629
1713,21427,-18354
1714,14102,-23100
1715,6609,-24949
1716,5115,-23148
1717,3157,-23767
1718,-1631,-27769
1719,-7259,-26171
1720,-16900,-17767
1721,-24687,-6867
1722,-23952,6306
1723,-18445,17904
1724,-9070,23150
1725,1547,24441
1726,10006,23888
1727,20361,18057
1728,27641,7942
1729,27026,3105
1730,26967,2015
1731,24480,-7673
1732,14654,-18402
1733,7290,-20706
1734,-961,-25466
1735,-17475,-24436
1736,-28360,-6311
1737,-26306,4726
1738,-22119,5256
1739,-19918,15622
1740,-15441,22920
1741,-9990,20484
1742,-7896,23463
1743,-4883,24743
1744,3095,22384
1745,9363,25956
1746,14846,22853
1747,23606,7650
1748,23681,-8341
1749,14649,-21522
1750,10164,-27410
1751,3469,-26775
1752,-10628,-25690
1753,-19069,-18164
1754,-21758,-7421
1755,-24338,-2618
1756,-23758,4901
1757,-22484,14379
1758,-17760,17475
1759,-3108,22547
1760,11564,24637
1761,19399,11253
1762,22672,-4119
1763,17186,-13982
1764,7091,-24395
1765,-2147,-25492
1766,-16791,-15946
1767,-27850,-8176
1768,-24712,1530
1769,-19231,14681
1770,-13728,23755
1771,-1994,30436
1772,10588,26968
1773,21628,5084
1774,22159,-15946
1775,3446,-21898
1776,-15786,-19180
1777,-23290,-7387
1778,-24939,11204
1779,-14639,23433
1780,5680,25107
1781,20951,17845
1782,27393,2506
1783,21655,-15415
1784,3765,-27324
1785,-13613,-22107
1786,-21552,550
1787,-13294,20221
1788,9826,20839
1789,25598,4157
1790,18002,-18462
1791,-4997,-27089
1792,-24363,-12337
1793,-25064,10813
1794,-11646,24928
1795,3996,23480
1796,19976,8709
1797,24619,-11003
1798,4442,-24693
1799,-20023,-16812
1800,-19173,11795
1801,2623,27989
1802,21074,12705
1803,19877,-12317
1804,-644,-23281
1805,-21766,-14997
1806,-24824,5489
1807,-11399,22203
1808,8303,23698
1809,24604,11240
1810,24253,-8646
1811,5703,-24969
1812,-14997,-20998
1813,-22486,4335
1814,-10019,22940
1815,13254,15609
1816,23459,-3714
1817,12069,-19490
1818,-6942,-23488
1819,-20522,-7661
1820,-21848,15492
1821,-8398,24815
1822,13056,18990
1823,26512,2900
1824,17178,-17792
1825,-8474,-23467
1826,-25212,-3208
1827,-15936,20236
1828,12993,19427
1829,30452,-2345
1830,14282,-22654
1831,-11630,-22863
1832,-20394,-2166
1833,-17672,18167
1834,-4544,22979
1835,17178,14699
1836,24709,-5677
1837,10425,-25044
1838,-12058,-20793
1839,-24037,2348
1840,-7141,20488
1841,21608,14991
1842,23078,-10921
1843,-1451,-23363
1844,-22226,-6191
1845,-21609,16051
1846,45,24853
1847,21771,15925
1848,23238,-7244
1849,5930,-23313
1850,-17666,-17726
1851,-24304,4672
1852,653,21904
1853,27331,5886
1854,18354,-23295
1855,-13172,-18552
1856,-23756,10089
1857,16,23817
1858,23155,12003
1859,14947,-14412
1860,-8653,-26023
1861,-20776,-5968
1862,-11182,20106
1863,16321,21099
1864,26910,-6629
1865,-2958,-29005
1866,-28619,-7517
1867,-10816,26161
1868,18604,16008
1869,20798,-16349
1870,-3065,-21701
1871,-25974,-1293
1872,-18917,19572
1873,9089,23580
1874,22146,6297
1875,12557,-20163
1876,-6795,-30392
1877,-22546,-7239
1878,-12239,22103
1879,20100,15783
1880,29012,-12378
1881,289,-23191
1882,-25076,-10839
1883,-21703,13182
1884,-1977,28269
1885,18694,15234
1886,23721,-9413
1887,5940,-22697
1888,-14681,-24348
1889,-23360,-10183
1890,-17014,14709
1891,9416,21933
1892,29516,2955
1893,11698,-20355
1894,-19279,-24410
1895,-28784,-2429
1896,-18074,24395
1897,4117,28627
1898,23683,9959
1899,22663,-13484
1900,4651,-26020
1901,-14310,-22473
1902,-24061,-8400
1903,-20289,9921
1904,-3000,21735
1905,18055,10665
1906,20329,-15763
1907,-2243,-27282
1908,-23417,-14635
1909,-25286,6741
1910,-12466,24183
1911,8035,26762
1912,22430,8791
1913,20432,-13953
1914,8492,-25744
1915,-9070,-26560
1916,-24948,-10547
1917,-19739,17958
1918,6570,25177
1919,24558,-220
1920,11599,-24512
1921,-17238,-22306
1922,-27537,-605
1923,-12355,20198
1924,9083,21879
1925,22477,3731
1926,18615,-17491
1927,-1158,-26382
1928,-18889,-16973
1929,-21376,6357
1930,-5426,25374
1931,18776,19733
1932,23418,-6169
1933,1485,-22361
1934,-20312,-11296
1935,-21552,12392
1936,-2603,25242
1937,19641,16781
1938,22612,-6589
1939,7305,-25875
1940,-9959,-25757
1941,-22835,-6669
1942,-20433,18298
1943,4935,27356
1944,26006,7157
1945,14232,-20665
1946,-13003,-20327
1947,-23439,6650
1948,-12121,27039
1949,8498,21787
1950,21286,-2192
1951,11346,-24841
1952,-12065,-26495
1953,-24875,-8027
1954,-22857,10431
1955,-11242,19327
1956,11805,19711
1957,27502,2634
1958,10629,-23414
1959,-18296,-23103
1960,-24498,4012
1961,-11036,22939
1962,7931,23564
1963,24277,10521
1964,23562,-13109
1965,5007,-28339
1966,-14299,-24167
1967,-23999,-8414
1968,-22869,11945
1969,-9295,25064
1970,13562,19621
1971,24956,-1086
1972,8567,-21444
1973,-15073,-22691
1974,-25271,-7277
1975,-27136,8526
1976,-15907,20932
1977,6679,23757
1978,17841,15047
1979,20692,6954
1980,25817,-3568
1981,19756,-18124
1982,2016,-23228
1983,-15675,-18446
1984,-25144,-3019
1985,-14736,19505
1986,5621,25329
1987,17644,13748
1988,25258,668
1989,21706,-14896
1990,-173,-24337
1991,-17605,-18699
1992,-22476,-8672
1993,-25195,4142
1994,-18160,20280
1995,2457,25299
1996,21909,11265
1997,22973,-12556
1998,1432,-24896
1999,-21132,-11988
2000,-23554,12946
2001,-7775,27362
2002,15396,19410
2003,24849,-6601
2004,7965,-25963
2005,-14417,-20632
2006,-24650,-1733
2007,-20182,17235
2008,4410,27666
2009,27530,12166
2010,15379,-19340
2011,-15437,-23046
2012,-22685,6924
2013,-857,27934
2014,22541,15437
2015,21748,-14138
2016,-2005,-26735
2017,-21600,-8766
2018,-18692,15463
2019,1262,23952
2020,23641,13244
2021,24440,-14010
2022,-6021,-27078
2023,-27975,-1710
2024,-8814,23914
2025,18354,11658
2026,14991,-16660
2027,-9600,-22903
2028,-25470,956
2029,-13019,25890
2030,15594,20358
2031,26711,-5382
2032,11917,-23046
2033,-10127,-23742
2034,-23482,-6960
2035,-16823,17684
2036,8784,24321
2037,25446,4034
2038,10291,-20667
2039,-16942,-25478
2040,-26586,-6392
2041,-18555,20030
2042,782,29632
2043,23432,15163
2044,26564,-7560
2045,10694,-22647
2046,-2346,-26464
2047,-14851,-17469
2048,-25539,4234
2049,-13341,24146
2050,12752,22369
2051,23239,1205
2052,14700,-19243
2053,-1487,-27288
2054,-18704,-20120
2055,-27881,-1279
2056,-21612,15877
2057,-5412,24244
2058,9441,26173
2059,18323,21345
2060,21918,9849
2061,19689,-7791
2062,9783,-25138
2063,-7017,-25567
2064,-23063,-8900
2065,-25023,9091
2066,-9667,23264
2067,7403,28142
2068,16575,18785
2069,23917,6847
2070,26278,-1745
2071,20356,-12091
2072,14911,-21021
2073,4454,-24739
2074,-14608,-23093
2075,-24150,-14131
2076,-22609,365
2077,-18219,15810
2078,-1906,25248
2079,19910,21063
2080,27528,6946
2081,23193,-7688
2082,15669,-19460
2083,5711,-25701
2084,-4045,-25402
2085,-12015,-21776
2086,-19975,-13393
2087,-25814,1942
2088,-21874,18706
2089,-6280,28928
2090,11204,24815
2091,22524,5744
2092,23755,-12906
2093,11211,-19678
2094,-7076,-20071
2095,-18303,-15932
2096,-22140,-3977
2097,-22328,9834
2098,-17906,19166
2099,-6482,23515
2100,10944,20496
2101,23800,6855
2102,21563,-12998
2103,6448,-25630
2104,-13526,-21524
2105,-27089,-4525
2106,-23634,13819
2107,-9568,22824
2108,3156,21804
2109,15965,17043
2110,26711,9728
2111,26596,220
2112,19772,-10640
2113,11203,-22702
2114,-3252,-26841
2115,-18729,-18740
2116,-25092,-6243
2117,-20297,10469
2118,-5732,25869
2119,12435,22533
2120,24117,5319
2121,26056,-6774
2122,21582,-13879
2123,13755,-22348
2124,1528,-26591
2125,-14187,-20676
2126,-23820,-7277
2127,-22777,8332
2128,-16147,20010
2129,-4443,22383
2130,11612,18835
2131,24200,11678
2132,27527,-3557
2133,21771,-18505
2134,13080,-22255
2135,6546,-22779
2136,-176,-25814
2137,-7780,-25419
2138,-14563,-20532
2139,-19882,-14076
2140,-21975,-6425
2141,-22950,5659
2142,-20708,20035
2143,-8061,25268
2144,7771,22439
2145,18703,18731
2146,26792,6609
2147,26906,-8996
2148,20676,-12729
2149,17656,-15139
2150,11362,-24799
2151,-133,-27573
2152,-8430,-21988
2153,-18455,-15073
2154,-27814,-2130
2155,-22098,13965
2156,-6906,22481
2157,5881,22702
2158,18954,15292
2159,27933,-792
2160,21923,-16212
2161,9846,-22161
2162,2835,-24159
2163,-8202,-25237
2164,-21562,-18998
2165,-23450,-7687
2166,-23054,3319
2167,-23042,15891
2168,-5461,24568
2169,17826,21651
2170,24693,10135
2171,22392,-7368
2172,13912,-23992
2173,-2087,-26676
2174,-12141,-19893
2175,-16582,-13299
2176,-22015,-1178
2177,-20915,13336
2178,-13786,20421
2179,-4001,24856
2180,12601,22288
2181,25906,3597
2182,22005,-15572
2183,6161,-24247
2184,-10459,-24944
2185,-22808,-10451
2186,-26847,8380
2187,-18604,14883
2188,-3048,22562
2189,7670,27767
2190,14627,14593
2191,24217,2826
2192,24994,-3461
2193,10185,-20113
2194,-8157,-26515
2195,-21919,-8369
2196,-23803,14452
2197,-8427,27476
2198,9726,25653
2199,19658,13754
2200,25724,540
2201,22609,-15962
2202,7760,-27319
2203,-3996,-25609
2204,-9661,-22736
2205,-19006,-17683
2206,-24598,-1496
2207,-14459,16610
2208,2841,24696
2209,16249,17205
2210,24077,-98
2211,21619,-14492
2212,10518,-23898
2213,-2041,-24081
2214,-17994,-13046
2215,-29325,-3057
2216,-24054,8052
2217,-13379,23024
2218,-3037,25948
2219,13931,17661
2220,24835,3492
2221,17353,-18479
2222,-631,-26358
2223,-18496,-10616
2224,-25920,6081
2225,-18268,17183
2226,-1681,24782
2227,15969,21802
2228,25417,10684
2229,24152,-3092
2230,18294,-16206
2231,6904,-25107
2232,-9810,-25939
2233,-21717,-9111
2234,-19400,17001
2235,-684,25304
2236,19812,11284
2237,22344,-10597
2238,8617,-26452
2239,-9098,-25623
2240,-21356,-13252
2241,-21973,1054
2242,-17381,15567
2243,-11432,24553
2244,1619,24661
2245,15244,19572
2246,22874,10757
2247,25542,-2852
2248,14509,-19700
2249,-7157,-26159
2250,-20606,-11794
2251,-22487,8959
2252,-14203,20621
2253,3605,22004
2254,18009,13861
2255,23831,-78
2256,20473,-15416
2257,1505,-24968
2258,-19565,-16718
2259,-23502,6041
2260,-10252,23502
2261,13020,18058
2262,25782,-7310
2263,11986,-25225
2264,-9061,-23761
2265,-20608,-17180
2266,-26260,-8528
2267,-25051,1193
2268,-23058,3547
2269,-26016,5892
2270,-22032,14112
2271,-12648,20305
2272,-10905,23576
2273,-8069,25567
2274,6308,22301
2275,20606,12868
2276,24298,279
2277,20069,-12952
2278,7818,-23623
2279,-10074,-23462
2280,-21335,-8727
2281,-22151,10772
2282,-12022,24214
2283,11155,21409
2284,23818,-4138
2285,3688,-29933
2286,-22684,-22316
2287,-19320,9848
2288,8080,21701
2289,25178,-2696
2290,10046,-27209
2291,-18114,-20807
2292,-27168,1827
2293,-18948,16698
2294,-10636,21973
2295,-1591,24677
2296,11484,24880
2297,21601,16149
2298,25744,2520
2299,26655,-3130
2300,24021,-5597
2301,20182,-15363
2302,17578,-23141
2303,12237,-21949
2304,7764,-21616
2305,6954,-25621
2306,211,-27327
2307,-6647,-26250
2308,-4932,-25032
2309,-9751,-22306
2310,-20834,-17409
2311,-22837,-7095
2312,-20295,11913
2313,-9577,25871
2314,14570,18205
2315,25493,-3453
2316,11694,-21268
2317,-4686,-25316
2318,-15122,-12598
2319,-21396,7919
2320,-15462,22456
2321,2097,26508
2322,17028,20983
2323,22623,10449
2324,24549,-575
2325,21160,-14313
2326,6984,-25802
2327,-8165,-24431
2328,-16369,-17715
2329,-20770,-18064
2330,-20658,-19775
2331,-19894,-17041
2332,-22166,-16484
2333,-20690,-20593
2334,-16997,-23642
2335,-13458,-23838
2336,-6093,-25156
2337,-3565,-28181
2338,-9820,-27651
2339,-15999,-20902
2340,-22352,-11126
2341,-26839,-1823
2342,-22788,6737
2343,-14504,16823
2344,-3271,25729
2345,13573,23047
2346,26116,7099
2347,22718,-9422
2348,7879,-18960
2349,-6010,-23046
2350,-18302,-17102
2351,-27475,2718
2352,-15413,21417
2353,15643,20739
2354,31560,5572
2355,22932,-8670
2356,13320,-17934
2357,7825,-23212
2358,-3445,-24161
2359,-11408,-23031
2360,-9988,-22919
2361,-11275,-24417
2362,-12325,-24774
2363,-4601,-23783
2364,-2080,-25831
2365,-10388,-27553
2366,-15415,-22962
2367,-14277,-18524
2368,-13778,-18886
2369,-16078,-19095
2370,-17839,-19429
2371,-15345,-20665
2372,-15655,-19358
2373,-22531,-18510
2374,-23556,-19267
2375,-17513,-16897
2376,-17546,-14445
2377,-22548,-11530
2378,-23471,703
2379,-19854,15189
2380,-13433,21114
2381,-7784,25331
2382,-6014,27930
2383,-1489,24403
2384,5938,25418
2385,5350,29381
2386,1206,26265
2387,-608,25685
2388,-11157,25552
2389,-24720,11285
2390,-25797,-4540
2391,-23184,-10579
2392,-21873,-18569
2393,-11022,-28141
2394,7935,-26747
2395,23703,-11471
2396,23410,10215
2397,3115,23738
2398,-18529,18519
2399,-23382,-3985
2400,-8079,-24435
2401,17304,-13969
2402,21526,16470
2403,-4679,24524
2404,-24890,11426
2405,-24684,1337
2406,-20471,-11783
2407,-6958,-25523
2408,16818,-20578
2409,26737,-999
2410,17934,17974
2411,5646,27902
2412,-5656,26408
2413,-17027,17715
2414,-22647,621
2415,-15193,-20134
2416,801,-27482
2417,10564,-23825
2418,10611,-21519
2419,12427,-17602
2420,21374,-7731
2421,24651,9564
2422,9767,25502
2423,-11664,23716
2424,-23428,9629
2425,-22401,-8395
2426,-858,-23430
2427,26826,-7625
2428,17603,24717
2429,-17572,20828
2430,-27033,-6247
2431,-13335,-17924
2432,433,-20717
2433,17746,-13474
2434,25554,8807
2435,9206,23059
2436,-11164,23243
2437,-18067,21190
2438,-16732,18361
2439,-16533,17261
2440,-21539,15032
2441,-25607,8229
2442,-22445,11650
2443,-12624,25905
2444,5447,26252
2445,22538,7238
2446,19216,-13369
2447,1781,-24577
2448,-8496,-24739
2449,-14234,-16889
2450,-22861,-4942
2451,-23931,10970
2452,-15749,23357
2453,-12564,22587
2454,-18007,16394
2455,-23774,14138
2456,-25411,14240
2457,-22233,17638
2458,-16581,21187
2459,-15476,18770
2460,-20907,13663
2461,-25608,3002
2462,-23015,-13229
2463,-16046,-19246
2464,-13206,-19277
2465,-11408,-26160
2466,665,-26441
2467,16303,-18083
2468,22718,-15341
2469,24421,-13543
2470,23074,-13596
2471,13711,-23673
2472,2577,-29918
2473,-5074,-24978
2474,-9936,-21757
2475,-13544,-21932
2476,-21170,-14388
2477,-25595,2895
2478,-16775,16751
2479,-9186,20264
2480,-9955,24271
2481,-4337,29403
2482,5846,26382
2483,12164,20939
2484,19752,14521
2485,24734,-191
2486,22741,-11318
2487,24055,-6091
2488,27989,3775
2489,25683,6110
2490,23503,6669
2491,24892,12567
2492,19117,20304
2493,5360,25310
2494,-5518,27177
2495,-10894,25178
2496,-14307,22275
2497,-13968,23295
2498,-7392,25750
2499,-334,26726
2500,-623,27589
2501,-4256,28445
2502,-367,28940
2503,10618,26549
2504,19706,20084
2505,24058,14899
2506,25506,9484
2507,24850,-2031
2508,20828,-15185
2509,7900,-23763
2510,-13135,-19337
2511,-24065,3910
2512,-11126,25262
2513,12187,22542
2514,24234,3793
2515,17619,-15983
2516,-3734,-24252
2517,-23386,-10170
2518,-22242,14089
2519,-5584,26385
2520,11123,20140
2521,22368,-1316
2522,13351,-23266
2523,-15303,-21961
2524,-23183,4293
2525,1392,25003
2526,22604,14627
2527,20633,-12641
2528,-1835,-22563
2529,-25075,-6116
2530,-17344,16522
2531,12183,22208
2532,25406,1486
2533,10001,-24660
2534,-17779,-15729
2535,-17508,20181
2536,17190,20658
2537,21016,-17070
2538,-16317,-19762
2539,-19131,17717
2540,15931,20630
2541,20724,-15504
2542,-8874,-23302
2543,-22420,7970
2544,-531,27471
2545,26169,8075
2546,17254,-23326
2547,-16559,-21040
2548,-20325,11728
2549,11865,18605
2550,20534,-11249
2551,-9970,-20177
2552,-24562,9244
2553,-763,28228
2554,23409,11612
2555,17886,-15823
2556,-8162,-24535
2557,-24735,-8253
2558,-19179,14507
2559,-5835,25894
2560,8748,25713
2561,23117,12043
2562,21425,-12732
2563,132,-23876
2564,-20961,-9709
2565,-23274,10203
2566,-7169,22590
2567,12031,24213
2568,23775,6493
2569,20912,-19005
2570,-47,-26011
2571,-20516,-13577
2572,-22005,7988
2573,-4131,28389
2574,21020,18753
2575,17773,-16470
2576,-16958,-18264
2577,-21441,17946
2578,14188,25151
2579,26238,-8586
2580,-598,-25597
2581,-22976,-2114
2582,-11241,24360
2583,18378,17691
2584,25002,-10134
2585,5833,-26757
2586,-12480,-22346
2587,-22618,-1873
2588,-15127,20445
2589,12388,20387
2590,27072,-2273
2591,12196,-21283
2592,-10128,-22576
2593,-21304,-9141
2594,-20173,11519
2595,-7152,25437
2596,14625,20193
2597,26500,1343
2598,18938,-15471
2599,6365,-25300
2600,-9309,-22477
2601,-21229,2026
2602,-2298,23347
2603,25691,7528
2604,15627,-22391
2605,-15265,-20139
2606,-20577,11133
2607,5308,27301
2608,26299,4562
2609,11367,-23618
2610,-17826,-15282
2611,-23837,14020
2612,-5496,25955
2613,18988,13362
2614,23353,-10120
2615,-2539,-22492
2616,-24747,-8384
2617,-18595,16809
2618,253,27547
2619,15977,21550
2620,24671,12327
2621,27612,5466
2622,27092,-3097
2623,22894,-10871
2624,22788,-11590
2625,28000,-10016
2626,26407,-12822
2627,20961,-18237
2628,17458,-23018
2629,8972,-25805
2630,-761,-26421
2631,-7408,-24437
2632,-16664,-18833
2633,-23617,-12859
2634,-24655,-9197
2635,-27233,-3934
2636,-29863,3107
2637,-28656,6507
2638,-27537,7205
2639,-26406,9781
2640,-23830,12929
2641,-20811,14755
2642,-13943,18921
2643,-5373,25930
2644,-4272,28679
2645,-7163,26036
2646,-7073,25258
2647,-10664,25229
2648,-18259,18624
2649,-20851,6755
