Sample_Index,col0,col1
1501,34881,-51029
1502,-12217,-58168
1503,-44963,-30505
1504,-50058,24779
1505,-1929,53425
1506,55388,36000
1507,38985,-28498
1508,-17326,-44860
1509,-57234,-12086
1510,-40830,43189
1511,3201,51356
1512,48234,28814
1513,60493,-5999
1514,32829,-41818
1515,-30644,-57150
1516,-63381,-2876
1517,-32645,48301
1518,13429,48278
1519,54363,11409
1520,25679,-38748
1521,-29602,-44870
1522,-56198,19633
1523,-17277,67728
1524,44142,51319
1525,59473,-4998
1526,36927,-47982
1527,-19383,-51029
1528,-50078,-1876
1529,-35724,39065
1530,16492,57469
1531,43095,20595
1532,36933,-37754
1533,-30636,-46947
1534,-51091,20627
1535,-914,58487
1536,50262,14448
1537,41026,-45945
1538,-4028,-58204
1539,-37801,-41799
1540,-58252,11444
1541,-6025,53402
1542,43106,32906
1543,45132,-25449
1544,75,-58188
1545,-47006,-24384
1546,-46983,33968
1547,21615,63633
1548,55380,-7019
1549,21578,-54096
1550,-38819,-49975
1551,-58246,-17198
1552,-44912,31939
1553,-3950,56488
1554,40063,42132
1555,59490,-13157
1556,17498,-57161
1557,-42897,-44851
1558,-59252,6346
1559,-16236,41142
1560,40065,39075
1561,45163,-35659
1562,5225,-56111
1563,-52093,-31519
1564,-55138,9437
1565,-27476,40138
1566,8360,50354
1567,49296,19625
1568,57460,-17230
1569,18539,-53044
1570,-11151,-54041
1571,-58226,-11027
1572,-32610,44248
1573,10393,48321
1574,51328,22710
1575,56421,-18241
1576,7266,-55078
1577,-32654,-55051
1578,-53108,-30460
1579,-54105,9472
1580,-24397,52455
1581,26790,50383
1582,47247,18630
1583,43130,-35624
1584,-11136,-51982
1585,-67423,-16134
1586,-61249,41190
1587,16567,53452
1588,57499,7369
1589,28813,-59162
1590,-15211,-64250
1591,-40791,-31466
1592,-45888,28936
1593,-11066,53486
1594,24762,50390
1595,51361,6355
1596,22678,-60175
1597,-35672,-45816
1598,-68406,9476
1599,-17197,57576
1600,40128,40149
1601,49320,-21280
1602,12450,-49927
1603,-22355,-48879
1604,-47931,-22244
1605,-62236,25872
1606,-28430,66800
1607,25830,49368
1608,48335,15569
1609,47288,-21284
1610,-839,-50955
1611,-49966,-32507
1612,-41753,36084
1613,-3863,68819
1614,44244,48316
1615,61622,-2882
1616,49310,-41773
1617,23699,-56081
1618,-3947,-63218
1619,-31579,-45787
1620,-52033,-30412
1621,-50984,-3786
1622,-53006,36133
1623,-19204,56586
1624,18675,49394
1625,47324,43229
1626,57536,-1826
1627,41132,-46859
1628,23713,-60141
1629,-9050,-62158
1630,-21327,-44728
1631,-35645,-37541
1632,-58144,-27287
1633,-59139,2408
1634,-53992,10595
1635,-44754,34131
1636,-30403,55608
1637,-9918,61722
1638,18745,55551
1639,47394,57571
1640,53512,36050
1641,68839,19657
1642,59594,17601
1643,56495,17593
1644,62609,14514
1645,64626,7343
1646,61524,174
1647,66612,-1873
1648,58392,-13130
1649,61434,-18241
1650,55264,-27443
1651,58308,-41758
1652,30646,-51972
1653,16303,-51946
1654,1966,-65226
1655,-8269,-58029
1656,-9288,-64141
1657,-5189,-66156
1658,-24632,-63053
1659,-8243,-67116
1660,-17450,-57871
1661,-39958,-59889
1662,-37891,-31201
1663,-46060,-31185
1664,-59343,-5582
1665,-64431,22056
1666,-41882,32281
1667,-34697,41477
1668,-29562,49645
1669,-25453,45527
1670,-9064,53693
1671,-10083,60832
1672,-17242,57732
1673,-6998,56681
1674,20640,61771
1675,8348,50483
1676,26767,53529
1677,39036,35080
1678,57440,15617
1679,57412,-2813
1680,54314,-19187
1681,54288,-34530
1682,40956,-47818
1683,23537,-58029
1684,11244,-53906
1685,11239,-53879
1686,2022,-58970
1687,-10260,-64058
1688,-25607,-52768
1689,-51181,-28178
1690,-57297,-529
1691,-50104,27106
1692,-32680,52681
1693,-8100,51632
1694,13398,58772
1695,34885,50556
1696,56362,26991
1697,66570,14696
1698,58350,2407
1699,64463,-664
1700,43962,-33415
1701,24495,-46704
1702,10155,-50775
1703,-21578,-63032
1704,-54319,-38437
1705,-68621,4569
1706,-51187,9685
1707,-52185,21963
1708,-38854,47540
1709,-29623,51611
1710,-21420,46469
1711,-12198,60776
1712,-8098,50512
1713,20564,56629
1714,23625,59672
1715,45107,37126
1716,60438,-1785
1717,40962,-34536
1718,30707,-61130
1719,15340,-60076
1720,-6160,-64140
1721,-36861,-49779
1722,-49125,-31331
1723,-50124,-7775
1724,-60334,-1630
1725,-49046,24982
1726,-52092,37252
1727,-24432,44399
1728,11403,58707
1729,35962,44350
1730,52321,6459
1731,46155,-21178
1732,29757,-44708
1733,5179,-62085
1734,-20411,-47725
1735,-54176,-28255
1736,-64384,-7771
1737,-50023,17821
1738,-36693,45447
1739,-24393,64872
1740,16559,67911
1741,31904,45361
1742,60547,-21188
1743,30836,-43694
1744,-16260,-50837
1745,-47980,-34436
1746,-57168,6521
1747,-49975,40294
1748,-12081,60745
1749,36030,51504
1750,54436,23845
1751,64645,-11989
1752,28791,-57017
1753,-13186,-58012
1754,-41837,-32396
1755,-48981,32101
1756,-2899,50509
1757,45207,34109
1758,56444,-18106
1759,18547,-59037
1760,-39801,-50820
1761,-61275,-1667
1762,-44869,46439
1763,-9024,58699
1764,28850,41271
1765,56471,-2759
1766,41091,-46768
1767,-23409,-51862
1768,-53079,-12943
1769,-21324,58709
1770,29862,52540
1771,56459,-2754
1772,22656,-42669
1773,-26483,-53906
1774,-61269,-8845
1775,-44863,34147
1776,-2877,56648
1777,39088,45362
1778,63633,2353
1779,38015,-41658
1780,-14202,-60060
1781,-45923,-23184
1782,-45900,38238
1783,6321,51525
1784,47258,13631
1785,46212,-29362
1786,6273,-51864
1787,-35693,-45697
1788,-51028,15736
1789,-40768,47457
1790,6333,55622
1791,50341,28984
1792,56458,-21181
1793,13444,-50852
1794,-46949,-40592
1795,-54090,26979
1796,-5959,51530
1797,58525,24894
1798,59520,-34481
1799,2175,-58004
1800,-45930,-33411
1801,-40790,21875
1802,-34629,52570
1803,18610,46404
1804,53400,12606
1805,45186,-37551
1806,-893,-63120
1807,-48997,-22149
1808,-43855,32108
1809,19624,45398
1810,61578,11601
1811,28796,-52885
1812,-32628,-37506
1813,-57176,13688
1814,-28490,50528
1815,27817,53574
1816,60556,11585
1817,34939,-41642
1818,-12159,-51856
1819,-58210,-19078
1820,-34641,37224
1821,40092,43347
1822,62590,-26272
1823,7291,-57987
1824,-54122,-12924
1825,-33625,49516
1826,32919,45398
1827,54397,-681
1828,4219,-54926
1829,-35699,-46711
1830,-47963,23934
1831,8353,53604
1832,57477,23897
1833,39026,-49806
1834,-49014,-56946
1835,-55131,31103
1836,12447,60770
1837,55428,-1693
1838,24696,-54914
1839,-38773,-29299
1840,-61271,22914
1841,-13136,56679
1842,45210,40276
1843,43141,-19106
1844,8321,-62083
1845,-36717,-57958
1846,-52051,29068
1847,10408,50548
1848,68743,6513
1849,38005,-49782
1850,-31611,-44640
1851,-66394,2463
1852,-25421,53637
1853,19626,57705
1854,54416,6502
1855,42108,-42629
1856,-16252,-55913
1857,-44902,-45650
1858,-53068,4524
1859,-13125,53650
1860,53409,30084
1861,58501,-19058
1862,-13172,-62035
1863,-61270,-35393
1864,-59193,28082
1865,-18224,70032
1866,37054,47481
1867,58530,-3717
1868,35985,-51819
1869,-15207,-58958
1870,-44881,-37435
1871,-58164,452
1872,-27430,42416
1873,17618,43419
1874,52409,-4706
1875,26796,-57925
1876,-36674,-52779
1877,-59173,-9766
1878,-47885,38344
1879,-5898,64937
1880,40163,44436
1881,52426,-5737
1882,36025,-51791
1883,184,-60977
1884,-41779,-50712
1885,-60181,9700
1886,-17164,60871
1887,42208,33207
1888,51399,-32313
1889,-7989,-64025
1890,-59160,-27147
1891,-51966,24042
1892,-1789,56783
1893,39152,32192
1894,53462,-16951
1895,22731,-55835
1896,-26408,-54784
1897,-51982,-14840
1898,-34557,41460
1899,14588,60887
1900,59615,15824
1901,31952,-36382
1902,-25379,-50693
1903,-55048,6648
1904,-31480,44515
1905,20734,56776
1906,58594,13762
1907,34002,-43560
1908,-1837,-62985
1909,-39705,-43507
1910,-59132,14854
1911,-18163,61928
1912,38139,44499
1913,59614,-16932
1914,-1825,-58887
1915,-48905,-19965
1916,-44787,47596
1917,-5872,60879
1918,40189,27074
1919,44264,-34349
1920,-791,-69131
1921,-47871,-39415
1922,-57059,2568
1923,-43725,37366
1924,-716,49630
1925,52507,29136
1926,51458,-24100
1927,-8953,-65028
1928,-60123,-26103
1929,-42694,39414
1930,-2756,55771
1931,36139,43462
1932,65803,-569
1933,33019,-54814
1934,-13054,-65022
1935,-43752,-37355
1936,-62153,-490
1937,-36535,51709
1938,2376,53731
1939,50480,25047
1940,48409,-28187
1941,-13024,-58878
1942,-48840,-36332
1943,-61098,3603
1944,-57997,33283
1945,-6793,56808
1946,30057,46546
1947,45395,22983
1948,54585,7620
1949,55582,-26159
1950,28944,-52757
1951,-19174,-47613
1952,-49869,-31213
1953,-51891,22025
1954,-10925,57837
1955,31044,47574
1956,49452,15823
1957,58640,-14889
1958,30977,-49680
1959,-29424,-53749
1960,-43738,-29158
1961,-58045,-9697
1962,-53922,30225
1963,-20120,58869
1964,31065,43488
1965,57661,3551
1966,35116,-53766
1967,-29381,-47598
1968,-55977,2577
1969,-40597,48634
1970,8551,63963
1971,54605,15828
1972,43320,-44566
1973,-9923,-57849
1974,-48811,-29162
1975,-55951,18957
1976,-25218,58865
1977,46440,50649
1978,57676,-5668
1979,331,-64004
1980,-54938,-23032
1981,-32394,50672
1982,29032,56789
1983,60747,2516
1984,23872,-54801
1985,-29361,-50680
1986,-55957,13826
1987,-21130,48619
1988,30056,48596
1989,64841,3539
1990,27964,-60943
1991,-50859,-38396
1992,-50834,31221
1993,14695,53723
1994,50511,-9760
1995,5453,-52742
1996,-44701,-34293
1997,-53890,39416
1998,2429,60891
1999,59744,19922
2000,46410,-38427
2001,4424,-57854
2002,-44706,-41449
2003,-52872,14864
2004,-11906,55797
2005,47463,38371
2006,48464,-21010
2007,-7852,-62963
2008,-57999,-39391
2009,-55923,14874
2010,-21096,66042
2011,25996,56799
2012,69994,7644
2013,41302,-37393
2014,9554,-59891
2015,-19108,-55767
2016,-49803,-15823
2017,-53872,34337
2018,2447,62979
2019,45433,29173
2020,49505,-24063
2021,15706,-55779
2022,-25241,-61892
2023,-54910,-22968
2024,-64094,15937
2025,-30287,50729
2026,5551,58893
2027,33183,55794
2028,48520,40415
2029,49520,478
2030,36191,-37391
2031,4445,-66030
2032,-35473,-43480
2033,-64113,4646
2034,-38494,34326
2035,-5723,67062
2036,33173,54748
2037,45439,29134
2038,58723,5580
2039,58695,-14892
2040,36150,-40472
2041,27945,-52734
2042,-10961,-57825
2043,-51895,-45514
2044,-51869,-14786
2045,-50820,15927
2046,-27254,53789
2047,23935,54787
2048,57699,35314
2049,61765,-2572
2050,44336,-31228
2051,25892,-55776
2052,291,-57795
2053,-17108,-57766
2054,-38593,-40338
2055,-52903,-15754
2056,-59018,24171
2057,-35448,58959
2058,7557,66095
2059,41329,37405
2060,54615,-8670
2061,48448,-44488
2062,-1727,-42419
2063,-26290,-46492
2064,-51864,-23952
2065,-50815,8812
2066,-46696,32349
2067,-33367,52804
2068,7590,52779
2069,41362,33307
2070,56695,-4578
2071,37221,-50633
2072,-11925,-58796
2073,-46718,-30109
2074,-66141,7776
2075,-38474,51783
2076,-4679,46641
2077,17841,51736
2078,55702,26124
2079,60793,15877
2080,56670,-13812
2081,35149,-38369
2082,11592,-59843
2083,-27306,-56743
2084,-52880,-28057
2085,-56948,3686
2086,-30309,42578
2087,6552,66098
2088,45442,29220
2089,61796,-2522
2090,52555,-22990
2091,46389,-44472
2092,14638,-55708
2093,-11980,-58751
2094,-46773,-35181
2095,-59032,5777
2096,-41603,29315
2097,-29300,55912
2098,9608,46674
2099,44403,35393
2100,59734,14906
2101,61752,-31158
2102,38182,-48542
2103,21788,-49541
2104,9496,-59751
2105,-10978,-55627
2106,-25301,-58670
2107,-39617,-36124
2108,-50856,-26894
2109,-49807,-1293
2110,-53876,30437
2111,-35426,54987
2112,413,57008
2113,32142,46746
2114,52597,33418
2115,65877,-4467
2116,54587,-30052
2117,42279,-26966
2118,38165,-48446
2119,9489,-61727
2120,-6891,-58626
2121,-33498,-44268
2122,-51904,-19682
2123,-66207,11033
2124,-30352,48898
2125,-2702,49898
2126,29028,49874
2127,57672,16075
2128,60715,-20778
2129,36122,-46355
2130,14611,-54520
2131,-5866,-56540
2132,-33497,-54465
2133,-57021,-30897
2134,-51875,-4270
2135,-53896,20297
2136,-41587,50993
2137,19844,55063
2138,52587,39684
2139,54609,3843
2140,46395,-38122
2141,12597,-62667
2142,-19137,-55471
2143,-31409,-35997
2144,-47769,-22673
2145,-48769,19302
2146,-43627,37716
2147,-20065,53051
2148,7580,61214
2149,47493,27409
2150,61799,-8426
2151,32088,-56526
2152,-3750,-53427
2153,-41617,-48283
2154,-58996,-154
2155,-56920,31575
2156,-24140,38725
2157,6577,63271
2158,26021,53006
2159,44432,16135
2160,60787,-248
2161,45405,-21741
2162,-674,-65740
2163,-34449,-41143
2164,-58996,6982
2165,-40544,50990
2166,3487,68365
2167,36238,43768
2168,51573,18160
2169,62807,-16647
2170,33095,-54508
2171,4421,-63692
2172,-17074,-52402
2173,-32418,-53399
2174,-51848,-19597
2175,-51822,14189
2176,-10856,55123
2177,21902,51003
2178,49526,20274
2179,55643,-16581
2180,38217,-49324
2181,10564,-54417
2182,-23216,-49272
2183,-56980,-13425
2184,-67187,1934
2185,-41566,36733
2186,-20052,62303
2187,10663,51015
2188,49551,26427
2189,54645,-15549
2190,17773,-60575
2191,-20105,-47239
2192,-57964,-134
2193,-54865,23407
2194,-21062,54101
2195,11701,55099
2196,57753,38697
2197,53631,10021
2198,53605,-23759
2199,29015,-49334
2200,-1704,-61591
2201,-40596,-46208
2202,-50811,9084
2203,-28269,59232
2204,25991,43851
2205,54637,1866
2206,38235,-44192
2207,-676,-69757
2208,-37521,-41064
2209,-53878,-17503
2210,-44640,19352
2211,-34383,52095
2212,-14919,54117
2213,23982,56138
2214,41370,33594
2215,61820,12085
2216,48485,-27837
2217,9569,-55457
2218,-34446,-53382
2219,-55922,2937
2220,-40542,33641
2221,-19028,53072
2222,32157,44859
2223,47494,15156
2224,55659,-17603
2225,30045,-48299
2226,-25238,-57486
2227,-53883,-10376
2228,-44645,36711
2229,4505,55117
2230,48514,17221
2231,53608,-46244
2232,-1687,-58503
2233,-35461,-47215
2234,-53866,-31839
2235,-65098,-6235
2236,-48690,7074
2237,-60948,9118
2238,-55800,21396
2239,-40420,43903
2240,-24024,45929
2241,-26059,63307
2242,-2505,52018
2243,31272,44829
2244,55821,15126
2245,53747,-15586
2246,32228,-43212
2247,483,-57519
2248,-41480,-43161
2249,-52718,5989
2250,-41433,41809
2251,-5590,57142
2252,49682,30504
2253,41470,-52414
2254,-31218,-64670
2255,-52696,-19604
2256,-20941,47957
2257,49691,32582
2258,48644,-47266
2259,-12789,-57477
2260,-56793,-27767
2261,-57788,28540
2262,-31148,44903
2263,-16803,53070
2264,11864,61233
2265,39493,46875
2266,55850,24336
2267,61964,-6380
2268,57840,-7400
2269,52695,-21725
2270,41411,-49348
2271,37297,-50347
2272,19880,-51345
2273,18847,-52343
2274,8603,-62552
2275,-7777,-62521
2276,-15961,-58396
2277,-12882,-55296
2278,-34369,-47081
2279,-56869,-29658
2280,-45582,3109
2281,-42489,48142
2282,5637,58354
2283,55786,16363
2284,43477,-29702
2285,10704,-59368
2286,-28194,-48080
2287,-40462,-4046
2288,-49653,35873
2289,-14829,61443
2290,23048,55272
2291,48625,37846
2292,54743,11217
2293,54717,-16422
2294,36268,-48142
2295,-4689,-62447
2296,-28227,-47064
2297,-45612,-38853
2298,-46613,-45998
2299,-48637,-40858
2300,-45542,-39814
2301,-52684,-38771
2302,-43446,-55128
2303,-33189,-52030
2304,-27031,-58145
2305,-4500,-59140
2306,-15756,-68322
2307,-31100,-54983
2308,-41319,-39603
2309,-60745,-11949
2310,-58668,3410
2311,-42263,27973
2312,-23819,50477
2313,12016,59664
2314,49880,39165
2315,59068,-6911
2316,38570,-32495
2317,681,-50902
2318,-30024,-50877
2319,-51502,-18100
2320,-61711,30014
2321,752,55587
2322,65233,32020
2323,61108,-5865
2324,45726,-31449
2325,21140,-47809
2326,5778,-58020
2327,-14694,-50827
2328,-34133,-55919
2329,-14669,-51797
2330,-34108,-57912
2331,-20785,-56860
2332,-304,-53761
2333,-17703,-64993
2334,-28952,-58820
2335,-35078,-45485
2336,-34037,-44439
2337,-29926,-41346
2338,-43216,-46443
2339,-38077,-44373
2340,-31917,-48445
2341,-46230,-41256
2342,-53371,-45329
2343,-49250,-41212
2344,-36943,-36074
2345,-46136,-31962
2346,-55324,-13523
2347,-50179,17189
2348,-39919,46863
2349,-21476,50935
2350,-18395,63193
2351,-6104,63163
2352,1063,50851
2353,20509,69250
2354,3100,61029
2355,3099,61000
2356,-10208,59947
2357,-45002,46613
2358,-59309,5651
2359,-58256,-19939
2360,-50039,-31187
2361,-43873,-54712
2362,-2911,-69014
2363,39054,-45439
2364,59505,-2429
2365,35936,42607
2366,-21397,57939
2367,-55162,14924
2368,-38759,-32164
2369,7318,-59782
2370,59513,6775
2371,20591,55900
2372,-38782,42568
2373,-61280,13890
2374,-52038,-9657
2375,-36660,-46498
2376,12486,-58757
2377,55467,-26999
2378,56464,21119
2379,24708,56932
2380,2179,64069
2381,-28527,53803
2382,-46936,23072
2383,-48960,-24020
2384,-16184,-58807
2385,16576,-61848
2386,24756,-49535
2387,26791,-47463
2388,33943,-32087
2389,62585,2728
2390,39014,40597
2391,1125,64118
2392,-45956,40547
2393,-58215,-412
2394,-29528,-37257
2395,29850,-49520
2396,68729,23173
2397,-1926,69220
2398,-64358,10847
2399,-43856,-29074
2400,-19270,-46459
2401,22703,-46436
2402,56468,-3426
2403,43135,38540
2404,-1920,56945
2405,-39788,51800
2406,-40792,43587
2407,-34631,42543
2408,-46896,37405
2409,-50967,27152
2410,-62200,17928
2411,-38629,43507
2412,-13022,66003
2413,37136,43454
2414,54518,-10812
2415,24810,-45605
2416,-11024,-59911
2417,-25347,-50670
2418,-42734,-24034
2419,-58065,3613
2420,-45754,44552
2421,-30379,55789
2422,-33434,43480
2423,-48770,36295
2424,-58981,29113
2425,-54858,38311
2426,-45619,44434
2427,-34338,47483
2428,-40462,39272
2429,-55794,19807
2430,-57813,-10907
2431,-44479,-41606
2432,-33198,-44656
2433,-28064,-48728
2434,-17815,-67127
2435,23134,-49694
2436,45640,-37387
2437,56877,-33274
2438,53779,-31210
2439,47612,-36312
2440,14837,-72116
2441,-1546,-57751
2442,-18944,-57722
2443,-27122,-47458
2444,-37343,-46411
2445,-58818,-14659
2446,-50601,25265
2447,-27035,46747
2448,-21904,45701
2449,-18822,68196
2450,1657,62022
2451,22127,56875
2452,35422,41495
2453,53828,17935
2454,55849,-15849
2455,50705,-26076
2456,62963,547
2457,60886,11806
2458,57786,14871
2459,53664,19982
2460,55685,38396
2461,28024,53730
2462,-1671,60869
2463,-20093,61863
2464,-29294,53645
2465,-34397,51572
2466,-26192,56665
2467,-6732,60732
2468,-587,62750
2469,-3657,63743
2470,-11843,67806
2471,14774,63679
2472,33190,55460
2473,53644,39057
2474,56689,28803
2475,58709,11390
2476,54587,-21367
2477,36138,-46944
2478,-5843,-54085
2479,-47803,-23353
2480,-48803,40116
2481,4443,61590
2482,44358,31879
2483,55595,-14194
2484,17699,-53080
2485,-35531,-44866
2486,-58030,4284
2487,-35484,53410
2488,8544,56455
2489,41292,27770
2490,48437,-34677
2491,308,-59224
2492,-58031,-24396
2493,-27297,39073
2494,30033,57477
2495,60724,-890
2496,21802,-46947
2497,-32454,-39759
2498,-61096,14506
2499,-7844,51345
2500,55617,34944
2501,43308,-32624
2502,-6864,-59219
2503,-54965,6314
2504,-4786,61580
2505,64815,9352
2506,4397,-65368
2507,-58038,1191
2508,-2740,58507
2509,54578,8327
2510,17706,-58204
2511,-45759,-25423
2512,-36525,54423
2513,37185,48256
2514,62755,-20342
2515,-2779,-64342
2516,-51905,-13135
2517,-18104,50329
2518,55597,11412
2519,15654,-50003
2520,-52928,-17226
2521,-34479,52381
2522,31042,54403
2523,56615,-6010
2524,14624,-56158
2525,-46793,-40778
2526,-52911,6323
2527,-31391,52378
2528,4447,61564
2529,37197,48229
2530,58673,100
2531,28963,-50051
2532,-29390,-44909
2533,-54963,4241
2534,-40607,36991
2535,7518,61537
2536,45384,38990
2537,54574,-16298
2538,29984,-57230
2539,-28370,-52084
2540,-55990,-6001
2541,-33445,45177
2542,20817,64602
2543,56630,6231
2544,5428,-61323
2545,-64172,2164
2546,-8871,62550
2547,59708,24650
2548,35115,-51101
2549,-34500,-41864
2550,-48812,33896
2551,7505,57420
2552,61747,10311
2553,39200,-48033
2554,-13017,-64385
2555,-38598,-27507
2556,-54955,19588
2557,-3753,60519
2558,55612,20573
2559,48421,-30612
2560,3364,-54137
2561,-40648,-42852
2562,-52910,5274
2563,-32414,45188
2564,6495,58472
2565,52550,27739
2566,58666,-20379
2567,26909,-46980
2568,-1762,-62309
2569,-37583,-27479
2570,-41658,35992
2571,37172,47233
2572,58648,-21364
2573,-2790,-61270
2574,-48846,-13135
2575,-26305,55446
2576,46377,44161
2577,53519,-25458
2578,-10987,-60244
2579,-56015,2219
2580,-38588,52370
2581,16700,50298
2582,58656,6263
2583,29970,-46962
2584,-39642,-40798
2585,-55998,10397
2586,-22195,56450
2587,20803,60517
2588,48428,37971
2589,62734,19530
2590,61680,5192
2591,60627,-19374
2592,48316,-26529
2593,58528,-24469
2594,67711,-25480
2595,50279,-34679
